Compounds.1	Compounds.2	Correlation	P-value
FFA(30:0)	PE(18:0_20:5)	0.8080719650940069	0.0014713612005337912
FFA(30:0)	PE(16:0_16:0)	-0.7243274376715889	0.007718504138128515
FFA(30:0)	PE(15:0_18:2)	0.8505049450970763	4.5497857773209e-4
FFA(30:0)	PE(14:0_20:2)	-0.7810789245307126	0.0027057556681666056
FFA(30:0)	PE(18:0_16:2)	0.4417506981275021	0.1505016057671224
FFA(30:0)	PE(18:1_20:2)	0.7861733740826455	0.0024275823525197362
FFA(30:0)	PE(20:2_20:4)	-0.8416388027149653	5.974299081804426e-4
FFA(30:0)	PE(18:1_20:4)	-0.8141749328163962	0.0012656243229445226
FFA(30:0)	PE(20:1_20:5)	-0.6231150472197933	0.030421003694213834
FFA(30:0)	PE(17:2_20:3)	0.8766351632513136	1.8228731079795814e-4
FFA(30:0)	PE(18:2_20:2)	0.5942026482884164	0.04160890587759702
FFA(30:0)	PE(15:0_22:4)	-0.7246428364565236	0.007678951202514004
FFA(30:0)	PE(17:0_18:2)	-0.7687281628321124	0.0034809505549566883
FFA(30:0)	PE(16:0_19:2)	0.7000189760150439	0.01125416727325557
FFA(30:0)	PE(16:0_20:5)	-0.8374214540766466	6.762538138532753e-4
FFA(30:0)	PE(16:0_22:4)	0.8559442925201274	3.816607585618908e-4
FFA(30:0)	PE(22:6_18:1)	-0.7109060166132325	0.009547651194295036
FFA(30:0)	PE(18:1_22:5)	0.683152548546434	0.014331628079938647
FFA(30:0)	PE(14:0_22:4)	-0.8233399176788532	9.990702259762214e-4
FFA(30:0)	PE(20:2_16:0)	0.8062366492876315	0.0015379876094632444
FFA(30:0)	PE(18:0_18:2)	0.7895359135843408	0.002256317209110971
FFA(30:0)	PE(18:1_16:1)	-0.8363500940005228	6.975028496037817e-4
FFA(30:0)	PE(24:0_18:1)	-0.7448283597972352	0.005447625761414317
FFA(30:0)	PE(15:0_18:1)	-0.774878441520058	0.003076373739823826
FFA(30:0)	PE(19:0_20:4)	0.7465086538289273	0.005286954006258876
FFA(30:0)	PE(20:4_18:0)	0.7984535646933612	0.0018466449672537761
FFA(30:0)	PE(20:3_18:0)	-0.7686866694406325	0.003483810451618935
FFA(30:0)	PE(18:1_18:2)	-0.7775816961255009	0.0029103336857685116
FFA(30:0)	PE(14:0_18:3)	0.7117319042376016	0.009426585955870178
FFA(30:0)	PE(O-15:1_22:5)	-0.6118108098427437	0.034499066753586403
FFA(30:0)	PE(O-18:2_20:4)	-0.6952579596908349	0.012067591699205927
FFA(30:0)	PE(O-17:1_22:5)	0.7497915028457517	0.0049833852187870335
FFA(30:0)	PE(O-17:1_20:5)	-0.42958645195431033	0.16340043297388193
FFA(30:0)	PE(O-16:1_20:5)	-0.8629928848225916	3.00696923457065e-4
FFA(30:0)	PE(O-20:2_22:6)	-0.7853292034131475	0.002472095668277963
FFA(30:0)	PE(O-16:1_20:4)	0.8443792591754162	5.501601217653115e-4
FFA(30:0)	PE(O-15:1_22:6)	0.9261809449452778	1.523692276896316e-5
FFA(30:0)	PE(O-16:1_22:6)	-0.7636220548172747	0.0038465094757939634
FFA(30:0)	PE(O-17:1_22:6)	-0.6441188228081768	0.023782610407849823
FFA(30:0)	PE(O-19:1_20:4)	0.5009792898701944	0.09709407431766776
FFA(30:0)	PE(O-18:1_22:4)	0.7351915092657926	0.006441326729252693
FFA(30:0)	PE(O-18:1_22:6)	-0.7882470653660992	0.0023208331413511873
FFA(30:0)	PE(O-18:2_22:6)	0.8113577852471576	0.0013576373220412423
FFA(30:0)	PE(O-18:3_22:4)	0.9365613649563669	7.270069927532488e-6
FFA(30:0)	PE(O-18:1_22:5)	-0.8488388994495584	4.794888299300073e-4
FFA(30:0)	PE(O-20:5_16:0)	-0.6962362932923747	0.011896994494440651
FFA(30:0)	PE(O-18:1_22:2)	0.8004352010058611	0.0017639207377167785
FFA(30:0)	PE(O-16:1_22:1)	-0.7450944019354735	0.005421944388628461
FFA(30:0)	PE(O-18:1_18:0)	-0.7539063915210653	0.004621685526320396
FFA(30:0)	PE(O-17:1_18:2)	-0.725011312770601	0.0076329345057457275
FFA(30:0)	PE(O-18:1_16:0)	0.6121039456629015	0.034388633093349164
FFA(30:0)	PE(O-18:1_18:2)	-0.5825421801307915	0.046853469144961
FFA(30:0)	PE(O-18:2_22:1)	-0.7445852675949803	0.005471171833006358
FFA(30:0)	PE(O-18:2_24:1)	-0.749506726980049	0.005009184304453241
FFA(30:0)	PE(O-16:0_20:4)	-0.5699036239576992	0.05304627023411957
FFA(30:0)	PE(O-18:1_22:1)	-0.7541196551465856	0.004603497013473124
FFA(30:0)	PE(O-15:1_20:4)	0.82557382547853575	9.412257304991368e-4
FFA(30:0)	PE(O-18:1_20:3)	-0.7843523312901552	0.002524380926585768
FFA(30:0)	PE(O-18:0_20:4)	-0.8288184369842553	8.618521940994939e-4
FFA(30:0)	PE(P-18:0_18:0)	0.5889002562639463	0.043939241833156825
FFA(30:0)	PE(P-16:0_16:1)	0.5238787339797496	0.08042567476435458
FFA(30:0)	PE(P-20:3_20:4)	-0.797127062591062	0.001903658657731612
FFA(30:0)	PE(P-16:0_17:1)	0.737135196788597	0.006230737028266245
FFA(30:0)	PE(P-18:0_22:6)	-0.729897163710897	0.0070420985824361255
FFA(30:0)	PE(P-16:0_20:5)	0.8715382323425078	2.2120509229169483e-4
FFA(30:0)	PE(P-18:0_22:4)	-0.7043910044755893	0.010543727828852776
FFA(30:0)	PE(P-17:0_20:4)	-0.4712122140661217	0.12202259567553056
FFA(30:0)	PE(P-16:0_20:4)	0.7969314140199225	0.0019121804689163893
FFA(30:0)	PE(P-18:0_22:3)	-0.7669567231647553	0.0036046423546771222
FFA(30:0)	PE(P-18:0_20:3)	-0.7847974923933656	0.002500450927239612
FFA(30:0)	PE(P-18:1_18:2)	0.7245290279168931	0.007693205942252901
FFA(30:0)	PE(P-15:0_20:3)	-0.7908289068985707	0.002192979935744757
FFA(30:0)	PE(P-18:0_22:2)	-0.8053581730048971	0.0015706862735544896
FFA(30:0)	PE(P-16:0_18:2)	-0.7351642857786963	0.006444313743433348
FFA(30:0)	PE(P-18:0_22:1)	0.8896793259557567	1.0665045160733484e-4
FFA(30:0)	PE(P-16:0_24:6)	0.5992047721220014	0.03949219128631175
FFA(30:0)	PE(P-17:0_22:6)	0.7508567997230429	0.004887764093882835
FFA(30:0)	PE(P-18:1_22:5)	-0.85157995749231	4.396874824470007e-4
FFA(30:0)	PE(P-18:1_20:2)	-0.7200761567724525	0.008266660636517318
FFA(30:0)	PE(P-18:2_18:1)	-0.7228641000427377	0.007904014934228053
FFA(30:0)	PE(P-16:0_20:3)	0.6745565323323479	0.016119511235370858
FFA(30:0)	PE(P-17:0_18:1)	0.9315352616861795	1.0552922663886845e-5
FFA(30:0)	PE(P-16:0_20:1)	-0.7746791836046514	0.0030888916029662736
FFA(30:0)	PE(P-20:0_18:1)	0.7405074615114534	0.005877703928994282
FFA(30:0)	PE(P-18:1_16:1)	0.7714368233591054	0.0032980826188544095
FFA(30:0)	PE(P-16:0_22:4)	-0.8225721123948787	0.0010195716586116814
FFA(30:0)	PE(P-18:1_20:5)	0.5547472969055469	0.061202172557371676
FFA(30:0)	PE(P-14:0_22:6)	-0.77072445466846	0.003345451187586889
FFA(30:0)	PE(P-18:2_18:2)	-0.6920481473223209	0.01264005199635792
FFA(30:0)	PE(P-18:0_20:5)	0.8269356516906362	9.07253063008016e-4
FFA(30:0)	PE(P-18:1_22:3)	0.6956747228913582	0.011994698323239817
FFA(30:0)	PE(P-19:0_20:4)	0.9452603959234689	3.529545769584252e-6
FFA(30:0)	PG(20:2_22:6)	-0.7289020695709318	0.007159550902397933
FFA(30:0)	PG(18:2_22:6)	0.7945948654906475	0.002016227159485231
FFA(30:0)	PG(16:1_20:4)	0.9098916306994449	4.0152403046784395e-5
FFA(30:0)	PG(18:2_18:3)	0.8401569828561573	6.242668583253681e-4
FFA(30:0)	PG(16:0_20:0)	0.5807275419513316	0.04770959771191589
FFA(30:0)	PG(18:2_18:2)	0.6332329865373977	0.027075772627701424
FFA(30:0)	PG(20:4_20:4)	-0.8792535389754217	1.644972273025546e-4
FFA(30:0)	PG(20:1_22:6)	0.4905722314370804	0.10538130216578323
FFA(30:0)	PG(15:0_18:2)	0.7903527543138443	0.002216144051142173
FFA(30:0)	PG(16:0_17:2)	-0.6066734223175443	0.036475922185280604
FFA(30:0)	PG(19:0_20:3)	-0.6683445619761752	0.017509934457307863
FFA(30:0)	PG(22:1_18:2)	-0.6826459264898781	0.014432740981452585
FFA(30:0)	PG(18:2_20:2)	0.6495614765283884	0.022250017462131226
FFA(30:0)	PG(14:0_20:5)	-0.7890531773643491	0.002280318894158994
FFA(30:0)	PG(20:4_22:6)	0.8420316939413134	5.904665955612406e-4
FFA(30:0)	PG(18:0_19:0)	-0.8727090053843115	2.117408095048629e-4
FFA(30:0)	PG(18:2_16:0)	0.6791905503168205	0.015136467135691433
FFA(30:0)	PG(17:0_18:1)	-0.7375629002962072	0.006185100984342932
FFA(30:0)	PG(16:0_18:1)	-0.7017491325030508	0.010968903150806638
FFA(30:0)	PG(18:1_14:0)	0.6057998797196587	0.03681992689802246
FFA(30:0)	PG(15:0_16:1)	-0.8309691114382459	8.121602463929026e-4
FFA(30:0)	PG(18:0_16:1)	0.48796252831283954	0.10753090356727385
FFA(30:0)	PG(16:0_22:1)	0.7579853243106044	0.004283094305378938
FFA(30:0)	PG(14:0_18:2)	-0.7122391363563169	0.00935280141866198
FFA(30:0)	PG(14:0_16:1)	-0.7549636945424095	0.004532042316570498
FFA(30:0)	PI(18:1_22:5)	0.6822424003082791	0.014513653463865147
FFA(30:0)	PI(20:4_18:1)	0.855027485331404	3.933250192765342e-4
FFA(30:0)	PI(20:4_20:4)	0.6884748128318113	0.013300724839933763
FFA(30:0)	PI(15:0_22:4)	-0.8356001752745251	7.126811874905746e-4
FFA(30:0)	PI(18:0_18:4)	-0.6341866083525156	0.026774833753997633
FFA(30:0)	PI(18:1_18:2)	-0.7693667298388306	0.0034371623473194346
FFA(30:0)	PI(18:0_19:2)	-0.8296742242932079	8.418056496824268e-4
FFA(30:0)	PI(17:1_18:1)	-0.6020826899878142	0.038309683000672085
FFA(30:0)	PI(16:1_18:1)	0.6998321617379265	0.011285294919756016
FFA(30:0)	PI(18:2_16:0)	0.8475708239313291	4.988213968165503e-4
FFA(30:0)	PI(18:0_18:1)	0.6557499069106205	0.020596210884981342
FFA(30:0)	PI(13:1_18:1)	-0.7989744733979183	0.001824617435837496
FFA(30:0)	PI(16:0_18:0)	-0.7337995062399879	0.006595399058274986
FFA(30:0)	PI(19:0_17:2)	-0.7870873581196217	0.0023800804220277367
FFA(30:0)	PI(20:3_18:0)	-0.7280196559498124	0.007264927000426838
FFA(30:0)	PI(16:0_22:4)	-0.7917741380643848	0.0021475446094643084
FFA(30:0)	PI(16:0_20:4)	0.8016055508373134	0.0017164166917045527
FFA(30:0)	PI(19:0_15:1)	0.8082467695491289	0.001465133002299442
FFA(30:0)	PI(18:0_20:3)	0.6907081949387267	0.012884880306476325
FFA(30:0)	PI(14:1_24:2)	-0.6456396952665437	0.02334686230461561
FFA(30:0)	PI(18:0_22:4)	-0.5826645081104947	0.046796148565578816
FFA(30:0)	PI(18:0_20:4)	0.9445980887462471	3.7440760182495557e-6
FFA(30:0)	PI(12:0_18:0)	0.4598724843031027	0.13252686049657067
FFA(30:0)	PI(16:0_17:0)	-0.8207809069909747	0.00106866036994305
FFA(30:0)	PI(12:0_18:1)	-0.8472808045072934	5.033266641066852e-4
FFA(30:0)	PI(18:0_13:1)	0.8444037573671634	5.497510681391522e-4
FFA(30:0)	PI(18:0_14:1)	0.843125142831482	5.714177682574257e-4
FFA(30:0)	PI(17:0_20.4)	-0.8441898345171828	5.533309733362622e-4
FFA(30:0)	PI(15:0_19:2)	-0.70940507197166	0.009770633836747486
FFA(30:0)	PMeOH(14:0_16:0)	0.6349404631115786	0.026538653583999948
FFA(30:0)	PMeOH(16:0_18:1)	0.7812927317286821	0.0026936144641096825
FFA(30:0)	PMeOH(16:0_22:5)	0.8927485986097107	9.311295880326478e-5
FFA(30:0)	PS(18:1_24:4)	0.8252007683945483	9.507011852071815e-4
FFA(30:0)	PS(18:0_20:4)	-0.852131778707686	4.319949752910217e-4
FFA(30:0)	PS(17:0_20:4)	0.6554738291718399	0.0206680165770094
FFA(30:0)	PS(18:2_18:1)	0.7462694370390514	0.005309607145453842
FFA(30:0)	PS(18:0_18:2)	-0.821340464854223	0.0010531340717642467
FFA(30:0)	PS(16:0_16:1)	-0.878309528622759	1.7074706255460907e-4
FFA(30:0)	PS(18:0_18:0)	-0.6013364687613239	0.038613843647695635
FFA(30:0)	PS(18:1_22:4)	0.800840250160723	0.0017473673740858895
FFA(30:0)	PS(17:0_22:6)	-0.6102393456720118	0.03509541802650081
FFA(30:0)	PS(16:0_22:6)	0.9173801808931332	2.6357913149430282e-5
FFA(30:0)	PS(18:1_18:1)	-0.7030024608659912	0.010765638268289324
FFA(30:0)	PS(15:1_20:1)	0.8234490701967273	9.96181715686543e-4
FFA(30:0)	PS(16:0_17:0)	0.8460865860673807	5.22211714034763e-4
FFA(30:0)	PS(18:0_20:2)	-0.843427441142219	5.662364833073175e-4
FFA(30:0)	PS(18:0_22:6)	-0.9002328916163387	6.570079198462403e-5
FFA(30:0)	SHexCer(d18:1:/16:0)	-0.6159237700899997	0.03297261502833149
FFA(30:0)	SM(d18:1/24:0)	-0.6357514529805397	0.026286259485144594
FFA(30:0)	SM(d18:1/25:0)	0.5911455941958779	0.04294145768692147
FFA(30:0)	SM(d20:0/24:1)	-0.743301180174201	0.005596824895067552
FFA(30:0)	SM(d18:1/16:1)	-0.6908211430536432	0.012864108767595672
FFA(30:0)	SM(d18:1/25:1)	0.8815322963105754	1.501460859662876e-4
FFA(30:0)	SM(d18:1/26:1)	0.7638602924717104	0.0038288327136905644
FFA(30:0)	SM(d18:1/22:0)	-0.8035183982635352	0.0016408936269202256
FFA(30:0)	SM(d18:1/14:0)	0.6454042537504089	0.023413936534035795
FFA(30:0)	SM(d18:1/12:0)	0.5770834002342758	0.04946204356974484
FFA(30:0)	SM(d18:0/17:0)	0.695703552798717	0.011989667968613811
FFA(30:0)	SM(d18:0/16:0)	0.8494886966503443	4.698103872192978e-4
FFA(30:0)	SM(d18:2/20:1)	-0.6725229274636859	0.016565410720626863
FFA(30:0)	SM(d18:1/21:0)	-0.7083663366777659	0.00992720553390806
FFA(30:0)	SM(d18:2/22:1)	0.6732891943332174	0.016396344262335397
FFA(30:0)	SM(d18:0/22:0)	-0.7452438767202195	0.005407555516592617
FFA(30:0)	SM(d18:2/23:1)	0.5616763344830156	0.0573725746005542
FFA(30:0)	SM(d18:1/26:0)	0.6066003929797306	0.03650459321857234
FFA(30:0)	SPH(d18:2)	-0.7599044898618176	0.004130444515945304
FFA(30:0)	SPH(d18:1)	-0.7724972602796862	0.0032285158823191127
FFA(30:0)	SPH(d16:1)	0.91501075361783335	3.023697658674668e-5
FFA(30:0)	TG(18:0_18:1_22:4)	0.7210559674467697	0.008137821932457254
FFA(30:0)	TG(18:0_18:1_20:4)	-0.8154822674858027	0.0012245913057708638
FFA(30:0)	TG(18:1_18:2_18:2)	-0.7586300148338738	0.004231347465016798
FFA(30:0)	TG(16:0_16:1_20:4)	0.8458144366618238	5.265912668164432e-4
FFA(30:0)	TG(18:1_24:1_18:2)	-0.7533316880240419	0.004670970527192022
FFA(30:0)	TG(16:0_18:0_20:4)	-0.862062760680507	3.1053521887442837e-4
FFA(30:0)	TG(18:1_18:1_18:2)	0.7721767348543724	0.0032494241672316668
FFA(30:0)	TG(18:1_17:2_19:2)	-0.5874485624608733	0.04459300841338784
FFA(30:0)	TG(18:1_18:1_22:5)	0.7821335342829144	0.0026462711801710356
FFA(30:0)	TG(16:0_18:1_22:6)	-0.7498624138174714	0.0049769767174411205
FFA(30:0)	TG(18:0_18:1_22:5)	0.8668517004870036	2.6244298171975875e-4
FFA(30:0)	TG(18:1_18:1_22:4)	-0.561363641800606	0.05754169957069707
FFA(30:0)	TG(16:0_20:2_22:6)	-0.8017163189311829	0.0017119720105666604
FFA(30:0)	TG(16:0_16:0_22:6)	0.7490384613881836	0.005051825611858176
FFA(30:0)	TG(16:0_18:2_20:4)	0.7900412886769559	0.002231397251590464
FFA(30:0)	TG(18:0_18:2_22:4)	0.8221620439011998	0.0010306530715004716
FFA(30:0)	TG(18:1_20:2_18:3)	0.5100786562660148	0.09021628816936685
FFA(30:0)	TG(18:0_20:2_18:3)	0.9449343999409947	3.633887261270251e-6
FFA(30:0)	TG(16:0_16:0_20:4)	0.877407361889087	1.7689178706952748e-4
FFA(30:0)	TG(18:1_18:1_18:1)	0.8859804270506758	1.2496232426353996e-4
FFA(30:0)	TG(16:0_18:0_22:0)	0.7104086814672375	0.009621111383145477
FFA(30:0)	TG(16:0_18:0_20:0)	0.759392523555682	0.004170756447576694
FFA(30:0)	TG(18:0_18:0_18:0)	-0.5960395714706452	0.04082246062198637
FFA(30:0)	TG(14:0_18:0_20:0)	-0.5866895320537537	0.044937559062306634
FFA(30:0)	TG(16:0_16:0_18:0)	-0.6029303216923732	0.03796626150396822
FFA(30:0)	TG(16:0_16:0_17:0)	-0.7479180678080155	0.005154963201103912
FFA(30:0)	TG(16:0_16:0_16:0)	0.6857581384828949	0.013819833231756307
FFA(30:0)	TG(14:0_16:0_16:0)	0.7778917870290606	0.002891732938157364
FFA(30:0)	TG(10:0_16:0_12:0)	0.8149859027861491	0.0012400481421025963
FFA(30:0)	TG(16:1_18:1_18:2)	-0.6550320494291845	0.02078329985461547
FFA(30:0)	TG(16:0_16:0_16:1)	-0.7571429668755846	0.004351427360558579
FFA(30:0)	TG(16:0_18:0_18:1)	-0.5157575795911007	0.08609490093573119
FFA(30:0)	TG(18:0_18:1_18:2)	-0.69367638455131575	0.012347204970476049
FFA(30:0)	TG(16:0_18:1_18:2)	-0.6400593184167261	0.02497460232088757
FFA(30:0)	TG(16:1_18:1_18:1)	-0.609133107839027	0.035519617601905674
FFA(30:0)	TG(18:0_18:1_18:1)	0.723271030094162	0.0078520960735125
FFA(30:0)	TG(16:0_18:0_18:2)	0.7214345288104685	0.008088448053891346
FFA(30:0)	TG(16:0_24:0_18:1)	-0.8289033532761235	8.598467462825417e-4
FFA(30:0)	TG(16:0_18:1_22:0)	0.8277306032933026	8.878642260464251e-4
FFA(30:0)	TG(18:0_18:0_18:1)	0.6714709308102775	0.01679960141500155
FFA(30:0)	TG(16:0_18:0_20:1)	-0.7658833995381689	0.0036811936309372744
FFA(30:0)	TG(18:2_20:3_20:4)	-0.8196474846630456	0.0011006500845571023
FFA(22:0)	taurolithocholicacid-3-sulfate	-0.8557090589442465	3.846275680388364e-4
FFA(22:0)	Ursocholicacid	-0.7468484635412319	0.005254900438412986
FFA(22:0)	Glycocholicacid	-0.6099074255742054	0.035222314162898276
FFA(22:0)	Taurocholicacid	0.7598501655327485	0.004134707927126803
FFA(22:0)	BMP(22:5_22:6)	-0.8944548016041657	8.619349846127496e-5
FFA(22:0)	BMP(20:5_22:6)	0.8948871069166027	8.450608281688285e-5
FFA(22:0)	BMP(20:4_22:6)	0.8138667984799794	0.0012754478426332922
FFA(22:0)	BMP(18:1_20:4)	0.8268702371955374	9.088629493873325e-4
FFA(22:0)	BMP(18:1_22:4)	-0.6363070949894803	0.026114339648738088
FFA(22:0)	BMP(20:4_22:4)	0.7730422802803928	0.003193198569944226
FFA(22:0)	Carnitine C4-OH	-0.8662646286798077	2.680036804993607e-4
FFA(22:0)	Carnitine C18:1	-0.7543969151015638	0.004579931462682656
FFA(22:0)	Carnitine C12:1-OH	0.6578802919404534	0.020048222123009402
FFA(22:0)	Carnitine C3:1-2OH	-0.9032546957949833	5.6631100805461e-5
FFA(22:0)	Carnitine C12:1-2OH	-0.6926677477411903	0.012528014222417375
FFA(22:0)	Carnitine C12-OH	0.8077372941684788	0.0014833420802774187
FFA(22:0)	Carnitine C8:0	-0.6670912334862267	0.01780079527643202
FFA(22:0)	Carnitine C6:0	0.9534240109071879	1.596048131952673e-6
FFA(22:0)	Carnitine C3:0	-0.8990263830715006	6.962503368644934e-5
FFA(22:0)	Carnitine C20:4	-0.807672794626094	0.0014856596834774442
FFA(22:0)	Cer(t26:1/12:1(2OH))	0.8859687775220906	1.2502363812667367e-4
FFA(22:0)	Cer(t20:2/18:0(2OH))	0.8505916639524702	4.537299894127056e-4
FFA(22:0)	Cer(t20:0/18:2(2OH))	0.792992506222548	0.002090046055911256
FFA(22:0)	Cer(t18:1/20:1(2OH))	0.7215633772924328	0.00807169421641346
FFA(22:0)	Cer(t16:2/22:0(2OH))	0.8187362089513135	0.0011269007630233612
FFA(22:0)	Cer(t14:1/24:1(2OH))	-0.6445066152306935	0.02367094696068942
FFA(22:0)	Cer(t14:0/19:1(2OH))	0.7270110720783679	0.007386789520135409
FFA(22:0)	Cer(d18:1/15:1(2OH))	-0.8600953564863824	3.3217034648136504e-4
FFA(22:0)	Cer(d24:1/18:0(2OH))	0.8849403642167448	1.305299188480702e-4
FFA(22:0)	Cer(d18:0/16:0)	0.8392284033387554	6.415538625703681e-4
FFA(22:0)	Cer(d16:0/20:1)	0.8525250269939305	4.2657710656971175e-4
FFA(22:0)	Cer(d22:0/18:1)	0.7154949773272504	0.008889397051793334
FFA(22:0)	Cer(d16:0/19:1)	0.8674234377300052	2.571143661108417e-4
FFA(22:0)	Cer(d16:0/18:1)	-0.8739576468171378	2.0199842150281602e-4
FFA(22:0)	Cer(d18:0/24:0)	0.9133355598223538	3.32406732957657e-5
FFA(22:0)	Cer(t18:0/24:0)	-0.7906562486680946	0.002201358007911634
FFA(22:0)	Cer(t18:0/22:0)	-0.8611941234531614	3.199477250788336e-4
FFA(22:0)	Cer(t16:1/26:0)	-0.8030760271161778	0.0016581281579767853
FFA(22:0)	Cer(t14:1/21:0)	0.8981413943048118	7.261867352639893e-5
FFA(22:0)	Cer(t21:1/18:0)	0.8471007532722565	5.061394856644196e-4
FFA(22:0)	Cer(t18:1/15:1)	0.7902187783760563	0.002222695366694433
FFA(22:0)	Cer(d20:1/24:1)	-0.7852166877703374	0.0024780753640909277
FFA(22:0)	Cer(d19:1/22:0)	-0.7716124891026135	0.003286480590793715
FFA(22:0)	Cer(d18:1/15:0)	-0.904119708169344	5.422531774677819e-5
FFA(22:0)	Cer(d17:1/24:1)	0.7064445221416981	0.01022180306630835
FFA(22:0)	Cer(d17:1/16:0)	-0.7398520534054309	0.005945107303556692
FFA(22:0)	Cer(d14:1/15:1)	0.8447150180794513	5.445743545800976e-4
FFA(22:0)	Cer(d18:1/14:0)	0.8237271346889897	9.888523732945289e-4
FFA(22:0)	Cer(d20:2/24:1)	-0.7937406255375229	0.002055328262822017
FFA(22:0)	Cer(d18:2/24:1)	-0.6823779081221846	0.014486445092621652
FFA(22:0)	Cer(d18:1/16:0)	-0.7814732437731553	0.0026833963230997225
FFA(22:0)	Cer(d18:1/18:0)	0.730364494562652	0.006987440510039479
FFA(22:0)	Cer(d18:2/24:0)	0.7574821106899123	0.004323817122848907
FFA(22:0)	Cer(d18:2/23:0)	0.4912772249128477	0.10480554858602831
FFA(22:0)	Cer(d18:2/16:0)	0.7436232877290987	0.005565103146228345
FFA(22:0)	Cer(d18:1/24:1)	-0.8535702186675175	4.124335691972591e-4
FFA(22:0)	Cer(d18:1/24:0)	-0.8175889673844237	0.0011606314911881076
FFA(22:0)	Cer(d18:1/23:0)	0.8533203367294493	4.157813290131868e-4
FFA(22:0)	CerP(d18:1/24:0)	-0.8128232071055951	0.0013091545481647834
FFA(22:0)	CerP(d18:1/18:1)	-0.7962151064090061	0.0019436299834072386
FFA(22:0)	CerP(d18:1/20:3)	-0.6649077446451508	0.018315957765622778
FFA(22:0)	Cholesterol	-0.8550713990550707	3.9276007919845473e-4
FFA(22:0)	CoenzymeQ8	0.8268148752783167	9.102271582478043e-4
FFA(22:0)	CoenzymeQ9	0.7080165313266203	0.009980350913862904
FFA(22:0)	DG(16:0_18:0)	-0.7471440845823323	0.005227134542109063
FFA(22:0)	DG(16:0_20:0)	-0.8449674166334832	5.404044192208266e-4
FFA(22:0)	DG(18:2_20:4)	0.7227303391137703	0.007921137027856004
FFA(22:0)	DG(18:0_22:4)	-0.6700672204508629	0.017115864362473983
FFA(22:0)	DG(18:0_20:4)	0.802008124690043	0.0017003052507882576
FFA(22:0)	DG(16:0_20:4)	-0.6395019937119935	0.025141565335789415
FFA(22:0)	DG(18:0_18:2)	0.7049169607099877	0.010460566770365684
FFA(22:0)	DG(20:4_22:6)	0.7362101875840854	0.006330301362472807
FFA(22:0)	DG(16:0_16:0)	0.5820727032421261	0.04707391672518135
FFA(22:0)	DG(14:0_16:0)	0.7960200287716853	0.0019522630776141541
FFA(22:0)	DG(O-16:0_12:0)	0.7762531591960999	0.002991059237437436
FFA(22:0)	FFA(30:0)	-0.8764912432165759	1.833069662389469e-4
FFA(22:0)	FFA(22:0)	1	0
FFA(22:0)	FFA(28:0)	-0.8039249882638146	0.001625174613850638
FFA(22:0)	FFA(26:0)	0.7749356031077074	0.0030727898463494747
FFA(22:0)	FFA(32:1)	0.65565795551274	0.020620106482961812
FFA(22:0)	FFA(19:2)	-0.9217595630584142	2.0226271077590617e-5
FFA(22:0)	FFA(19:0)	0.8381691311492119	6.617239827630057e-4
FFA(22:0)	FFA(29:0)	0.6864470368872312	0.013686805174849147
FFA(22:0)	FFA(16:1)	0.7383798541034088	0.006098631113309368
FFA(22:0)	FFA(24:2)	0.8870466940908683	1.1944919291957113e-4
FFA(22:0)	FFA(20:1)	0.7800080302561425	0.0027671962096993963
FFA(22:0)	FFA(24:1)	-0.6610621423204496	0.019249705573108476
FFA(22:0)	FFA(18:2)	-0.6105076309827634	0.0349930892053644
FFA(22:0)	FFA(20:2)	0.8690382462846199	2.4251864697772592e-4
FFA(22:0)	FFA(20:4)	-0.8084140166675889	0.0014591930428014047
FFA(22:0)	FFA(22:5)	0.6973249402413149	0.01170927048731304
FFA(22:0)	Hex2Cer(d18:1/24:0)	0.5971607855623955	0.040347653432173634
FFA(22:0)	HexCer(t14:0/24:2(2OH))	-0.6677993914970549	0.017636020796893637
FFA(22:0)	HexCer(t22:1/16:1(2OH))	-0.7622672891165194	0.003948209971263584
FFA(22:0)	HexCer(t19:1/26:1(2OH))	0.6694202496406856	0.017263091967555745
FFA(22:0)	HexCer(t18:1/20:1(2OH))	-0.8620004454296847	3.112031960624262e-4
FFA(22:0)	HexCer(t18:0/20:2(2OH))	0.8442460543129859	5.52388414293063e-4
FFA(22:0)	HexCer(t18:0/20:1(2OH))	0.8538396762733664	4.088470545390861e-4
FFA(22:0)	HexCer(t18:0/15:0(2OH))	0.8949415001805993	8.429561849817793e-5
FFA(22:0)	HexCer(t16:0/22:2(2OH))	0.7728892843930504	0.0032030828966586786
FFA(22:0)	HexCer(t14:2/30:2(2OH))	-0.7898633805375989	0.002240145755917087
FFA(22:0)	HexCer(t14:1/24:1(2OH))	0.8068114573472925	0.0015168766612923142
FFA(22:0)	HexCer(t14:1/24:0(2OH))	-0.707743001161582	0.010022055292232197
FFA(22:0)	HexCer(t14:0/24:1(2OH))	0.9490446177106195	2.4828821841370255e-6
FFA(22:0)	HexCer(t14:1/17:0(2OH))	0.9317159983378741	1.0417586650190078e-5
FFA(22:0)	HexCer(d18:1/22:0)	0.8533507912395571	4.1537219299531207e-4
FFA(22:0)	HexCer(d18:1/24:0)	0.8788646288571402	1.6704996654931403e-4
FFA(22:0)	HexCer(d16:1/18:0)	-0.8118356737070096	0.0013416775011186848
