Compounds.1	Compounds.2	Correlation	P-value
taurolithocholicacid-3-sulfate	PC(16:0_20:3)	-0.3333333333333333	0.2896916120510084
taurolithocholicacid-3-sulfate	PC(18:1_18:2)	-0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PC(14:1_18:2)	0.42424242424242425	0.16928128956181773
taurolithocholicacid-3-sulfate	PC(18:0_18:2)	0.36363636363636365	0.24526500073077734
taurolithocholicacid-3-sulfate	PC(16:0_20:4)	0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PC(16:0_20:1)	0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PC(14:0_18:1)	0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PC(16:0_18:0)	0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PC(18:0_14:0)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PC(16:0_16:0)	-0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PC(16:0_20:5)	-0.6666666666666666	0.017900123202763782
taurolithocholicacid-3-sulfate	PC(14:0_14:0)	-0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PC(16:0_14:0)	0.3939393939393939	0.2051287374811778
taurolithocholicacid-3-sulfate	PC(18:0_12:0)	-0.3939393939393939	0.2051287374811778
taurolithocholicacid-3-sulfate	PC(18:1_20:4)	0.6666666666666666	0.017900123202763782
taurolithocholicacid-3-sulfate	PC(22:5_14:1)	0.36363636363636365	0.24526500073077734
taurolithocholicacid-3-sulfate	PC(12:0_18:1)	-0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PC(10:0_18:0)	-0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PC(12:0_16:0)	-0.30303030303030304	0.33834513413529943
taurolithocholicacid-3-sulfate	PC(13:0_18:0)	-0.36363636363636365	0.24526500073077734
taurolithocholicacid-3-sulfate	PC(14:0_17:0)	-0.6363636363636364	0.02609689105270316
taurolithocholicacid-3-sulfate	PC(15:0_17:0)	0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PC(17:0_15:1)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PC(16:0_20:2)	0.36363636363636365	0.24526500073077734
taurolithocholicacid-3-sulfate	PC(14:1_18:1)	0.7272727272727273	0.007355028857805139
taurolithocholicacid-3-sulfate	PC(15:1_18:1)	-0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PC(15:1_18:2)	-0.42424242424242425	0.16928128956181773
taurolithocholicacid-3-sulfate	PC(14:1_20:2)	-0.48484848484848486	0.11013380361698864
taurolithocholicacid-3-sulfate	PC(15:1_20:4)	-0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PC(14:1_22:6)	-0.3333333333333333	0.2896916120510084
taurolithocholicacid-3-sulfate	PC(15:1_22:4)	0.3939393939393939	0.2051287374811778
taurolithocholicacid-3-sulfate	PC(15:0_18:1)	0.48484848484848486	0.11013380361698864
taurolithocholicacid-3-sulfate	PC(O-14:0_20:4)	-0.3939393939393939	0.2051287374811778
taurolithocholicacid-3-sulfate	PC(O-16:1_18:2)	-0.42424242424242425	0.16928128956181773
taurolithocholicacid-3-sulfate	PC(O-18:1_24:1)	-0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PC(O-18:1_22:0)	0.6666666666666666	0.017900123202763782
taurolithocholicacid-3-sulfate	PC(O-16:0_16:1)	0.696969696969697	0.011770284624359301
taurolithocholicacid-3-sulfate	PC(O-16:0_16:0)	0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PC(O-16:0_14:0)	0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PC(O-22:2_20:4)	0.7575757575757576	0.004316216598311831
taurolithocholicacid-3-sulfate	PC(O-16:1_22:6)	0.696969696969697	0.011770284624359301
taurolithocholicacid-3-sulfate	PC(O-18:1_22:6)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PC(O-18:0_22:6)	0.42424242424242425	0.16928128956181773
taurolithocholicacid-3-sulfate	PC(O-16:0_18:2)	-0.3939393939393939	0.2051287374811778
taurolithocholicacid-3-sulfate	PC(O-20:0_22:4)	-0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PC(O-16:1_20:5)	0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PC(O-24:1_20:4)	0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PC(O-20:0_20:4)	0.3333333333333333	0.2896916120510084
taurolithocholicacid-3-sulfate	PC(O-22:1_20:4)	0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PC(O-18:1_20:4)	-0.3939393939393939	0.2051287374811778
taurolithocholicacid-3-sulfate	PC(O-16:1_20:4)	-0.6363636363636364	0.02609689105270316
taurolithocholicacid-3-sulfate	PE(18:0_22:1)	0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PE(16:0_17:1)	0.3939393939393939	0.2051287374811778
taurolithocholicacid-3-sulfate	PE(17:0_22:6)	0.42424242424242425	0.16928128956181773
taurolithocholicacid-3-sulfate	PE(22:6_16:0)	-0.30303030303030304	0.33834513413529943
taurolithocholicacid-3-sulfate	PE(20:5_18:1)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(17:0_22:5)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(18:0_20:5)	0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PE(16:0_16:0)	-0.7878787878787878	0.002339524253337531
taurolithocholicacid-3-sulfate	PE(15:0_18:2)	0.42424242424242425	0.16928128956181773
taurolithocholicacid-3-sulfate	PE(14:0_20:2)	-0.5757575757575758	0.050110701061225484
