Compounds.1	Compounds.2	Correlation	P-value
taurolithocholicacid-3-sulfate	Cer(d18:1/24:1)	0.7622377622377623	0.0039504489725426545
taurolithocholicacid-3-sulfate	Cer(d18:1/24:0)	0.5874125874125875	0.044609296463363014
taurolithocholicacid-3-sulfate	Cer(d18:1/23:0)	-0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	CerP(d18:1/24:0)	0.6713286713286714	0.016831456186893405
taurolithocholicacid-3-sulfate	CerP(d18:1/18:1)	0.6153846153846154	0.03316990109010584
taurolithocholicacid-3-sulfate	CerP(d18:1/20:3)	0.7902097902097903	0.0022231354099909208
taurolithocholicacid-3-sulfate	Cholesterol	0.5944055944055945	0.0415214944103185
taurolithocholicacid-3-sulfate	CoenzymeQ8	-0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	CoenzymeQ9	-0.7062937062937064	0.010245193941127863
taurolithocholicacid-3-sulfate	DG(16:0_18:0)	0.7342657342657344	0.0065434901468378655
taurolithocholicacid-3-sulfate	DG(16:0_20:0)	0.8531468531468533	4.1811794041499574e-4
taurolithocholicacid-3-sulfate	DG(18:2_20:4)	-0.5594405594405595	0.05858947538856762
taurolithocholicacid-3-sulfate	DG(18:0_22:4)	0.5874125874125875	0.044609296463363014
taurolithocholicacid-3-sulfate	DG(18:0_20:4)	-0.6783216783216784	0.0153173290532817
taurolithocholicacid-3-sulfate	DG(16:0_20:4)	0.8181818181818183	0.0011431050868040604
taurolithocholicacid-3-sulfate	DG(18:0_18:2)	-0.39160839160839167	0.20806346369535317
taurolithocholicacid-3-sulfate	DG(20:4_22:6)	-0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	DG(16:0_16:0)	-0.7762237762237764	0.0029928636801859767
taurolithocholicacid-3-sulfate	DG(14:0_16:0)	-0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	DG(O-16:0_12:0)	-0.7342657342657344	0.0065434901468378655
taurolithocholicacid-3-sulfate	FFA(30:0)	0.8461538461538463	5.211337004810042e-4
taurolithocholicacid-3-sulfate	FFA(22:0)	-0.7552447552447553	0.004508435484294221
taurolithocholicacid-3-sulfate	FFA(28:0)	0.6573426573426574	0.02018549850985406
taurolithocholicacid-3-sulfate	FFA(26:0)	-0.7132867132867134	0.009201779777634747
